"","{#status->#R}","{#status->#I}","{#status->#S}"
"0.0","0","1","9999"
"0.1","0.010075356673115043","1.0151090817564656","9998.97481556157"
"0.2","0.02030294223114464","1.0304463465516227","9998.949250711217"
"0.30000000000000004","0.030685055676688673","1.0460152374069","9998.923299706916"
"0.4","0.04122403070120429","1.0618192492010665","9998.896956720097"
"0.5","0.051922236207460684","1.0778619294484235","9998.870215834342"
"0.6000000000000001","0.06278207683983358","1.0941468790885889","9998.84307104407"
"0.7000000000000001","0.07380599352255632","1.110677753288042","9998.815516253188"
"0.8","0.08499646400604574","1.1274582622536007","9998.787545273739"
"0.9","0.09635600342142345","1.1444921720580068","9998.759151824519"
"1.0","0.10788716484335398","1.1617833054777973","9998.730329529677"
"1.1","0.11959253986132404","1.1793355428436392","9998.701071917294"
"1.2000000000000002","0.13147475915948809","1.197152822903313","9998.671372417935"
"1.3","0.1435364931052078","1.215239143697528","9998.641224363195"
"1.4000000000000001","0.15578045234641455","1.2335985634487574","9998.610620984202"
"1.5","0.16820938841792618","1.252235201463283","9998.579555410115"
"1.6","0.18082609435685115","1.2711532390466433","9998.548020666592"
"1.7000000000000002","0.1936334053272149","1.2903569204326801","9998.516009674237"
"1.8","0.20663419925394544","1.3098505537263807","9998.483515247017"
"1.9000000000000001","0.21983139746635735","1.3296385118607181","9998.45053009067"
"2.0","0.2332279653512749","1.3497252335676946","9998.417046801078"
"2.1","0.24682691301593745","1.3701152243637906","9998.383057862617"
"2.2","0.2606312959608324","1.3908130575500341","9998.348555646486"
"2.3000000000000003","0.27464421576260256","1.411823375226899","9998.313532409007"
"2.4000000000000004","0.2888688207671779","1.4331508893242497","9998.277980289906"
"2.5","0.3033083067932826","1.4548003826465508","9998.241891310558"
"2.6","0.3179659178464714","1.476776709933562","9998.205257372218"
"2.7","0.3328449468438516","1.4990847989367437","9998.168070254216"
"2.8000000000000003","0.3479487363496483","1.521729651511601","9998.130321612136"
"2.9000000000000004","0.3632806793217738","1.5447163447261965","9998.092002975949"
"3.0","0.37884421986956424","1.5680500319860666","9998.053105748142"
"3.1","0.39464285402284777","1.5917359441757781","9998.013621201799"
"3.2","0.4106801305125131","1.615779390817365","9997.973540478668"
"3.3000000000000003","0.4269596515627476","1.6401857612458905","9997.932854587189"
