"","{#status->#R}","{#status->#Y}","{#status->#I}","{#status->#S}"
"82.9","9996.381797787299","0.36182015580053933","3.256381402761592","6.54146816019677e-7"
"83.0","9996.417799494327","0.35821998510323483","3.2239798664802644","6.540970088156621e-7"
"83.10000000000001","9996.453442978387","0.35465563670284156","3.1919007308711946","6.540477009375496e-7"
"83.2","9996.488731803855","0.35112675416155037","3.1601407879940995","6.53998887342711e-7"
"83.30000000000001","9996.523669499642","0.34763298458816755","3.128696861828235","6.539505630401715e-7"
"83.4","9996.558259559548","0.34417397860282545","3.097565807954792","6.539027230900661e-7"
"83.5","9996.592505442608","0.34074939030204415","3.0667445132424502","6.538553626031024e-7"
"83.60000000000001","9996.626410573439","0.3373588772241409","3.0362298955360645","6.538084767400288e-7"
"83.7","9996.659978342583","0.33400210031498345","3.006018903348445","6.537620607111092e-7"
"83.80000000000001","9996.693212106842","0.3306787238940848","2.976108515555207","6.537161097756026e-7"
"83.9","9996.726115189624","0.3273884156210345","2.9464957410926553","6.536706192412495e-7"
"84.0","9996.758690881261","0.32413084646226425","2.9171776186586764","6.536255844637627e-7"
"84.10000000000001","9996.790942439351","0.3209056906581447","2.8881512164166048","6.53581000846325e-7"
"84.2","9996.822873089077","0.31771262569040887","2.8594136317020364","6.535368638390911e-7"
"84.30000000000001","9996.85448602353","0.31455133224990006","2.8309619907325616","6.534931689386963e-7"
"84.4","9996.885784404032","0.3114214942046409","2.802793448320383","6.534499116877692e-7"
"84.5","9996.916771360444","0.30832279856821965","2.7749051875877946","6.534070876744511e-7"
"84.60000000000001","9996.947449991489","0.3052549354684915","2.7472944196854923","6.533646925319194e-7"
